SPS	441	Proč je potřeba přidávat palivo do parního kotle?	A	Je to nosič chemické energie	Kvůli chlazení při spalování	Pro zlepšení hoření vzduchu	Je to nosič kinetické energie
SPS	442	Která složka nevstupuje do parního kotle?	D	Voda	Palivo	Vzduch	Vodní pára
SPS	443	Co vzniká hořením paliva se vzduchem?	B	Voda	Spaliny	Led	Vodní pára
SPS	444	Jakou teplotu má zhruba u současných parních generátorů vystupující vodní pára?	B	Kolem 250  °C	Kolem 550 °C	Kolem 850 °C	Kolem 1150  °C
SPS	445	Jaký tlak vodní páry se označuje jako "kritický"?	C	2,21 MPa	20,1 MPa	22,1 MPa	2,01 MPa
SPS	446	Do jakého tlaku přibližně se vodní pára používá k vytápění?	A	Do 0,15 MPa	Do 1,5 MPa	Do 11,5 MPa	Do 115 MPa
SPS	447	Které ze zmíněných paliv NELZE zařadit mezi tuhá paliva?	D	Hnědé uhlí	Dřevo	Biomasa	Mazut
SPS	448	Které ze zmíněných paliv NELZE zařadit mezi plynná paliva?	C	Zemní plyn	Propan butan	Biomasa	Bioplyn
SPS	449	Který druh kotle se vyznačuje velkou trubkou se zvlněným povrchem, ve které hoří palivo?	B	Plamencový kotel	Žárotrubný kotel	Vodotrubný kotel	Průtočný kotel
SPS	450	Který ze zmíněných kotlů má nejmenší účinnosť?	A	Plamencový kotel	Žárotrubný kotel	Vodotrubný kotel	Velkoprostorový kotel
SPS	451	Se kterým ze zmíněných kotlů lze dosáhnout největšího tlaku vystupující vodní páry?	D	Plamencový kotel	Žárotrubný kotel	Vodotrubný kotel	Průtočný kotel
SPS	452	Jak se jmenuje místo parního generátoru, ve kterém dochází k mísení paliva se vzduchem?	A	Ohniště	Komín	Výparník	Ohřívák
SPS	453	Jak se jmenuje místo parního generátoru, ve kterém dochází k přeměně vody na páru?	B	Kotlový buben	Vodotrubní	Ohniště	Komín
SPS	454	Které z těchto druhů ohnišť využívaných pro parní generátory neexistuje?	D	Roštové ohniště	Fluidní ohniště	Cyklonové ohniště	Prvkové ohniště
SPS	455	Co z uvedených NELZE zařadit do přípravy tuhého paliva před jeho použitím v parním generátoru?	D	Drcení (mletí) paliva	Sušení paliva	Skladování a podávání paliva	Odstruskování paliva
SPS	456	Schéma jakého základního typu parního kotle je na obrázku?	D	Válcový	Vodotrubný	Průtočný	Plamencový
SPS	457	Schéma jakého základního typu ohniště parních kotlů je na obrázku?	A	Roštové	Fluidní	Práškové	Cyklonové
SPS	458	Jak by se dal nejlépe nazvat celek (část parního kotle) na obrázku?	A	Přehřívák páry	Odlučovač popílku	Kotlový buben	Vzduchový chladič
SPS	459	Na obrázku je schéma vysokotlakého parního kotle s dvěma tahy. Jak se nazývá jeho část označená číslem 3 (umístěná na schématu vlevo nahoře)?	C	Tangenciální hořák	Přehřívák páry	Kotlový buben	Ohřívák vzduchu
SPS	460	K jakému účelu slouží strojní celek na obrázku v souvislosti s parními generátory?	D	K přípravě tuhého paliva	K ohřívání vzduchu před hořením	K oddělení vody od páry	K elektrostatickému odloučení popílku
SPS	461	Co je výhodou teplovodního vytápění?	D	Systém nepotřebuje expanzní nádobu	Krátká doba náběhu	Nehrozí nebezpečí zamrznutí	Bezpečný a jednoduchý provoz
SPS	462	Co nepatří mezi výhody parního vytápění?	D	Rychlý náběh topení	Nízké provozní náklady	Vysoký topný výkon	Nízká teplota otopných těles
SPS	463	Kde dochází v přeměně páry na vodu (kondenzaci) u parního vytápění?	B	V rozvodovém potrubí	V otopných tělesech	V expanzní nádobě	V parním kotli
SPS	464	Pokud je teplo pro celý objekt vyráběno v kotli umístěném například v jeho sklepě, pak se jedná o vytápění ...	C	... lokální.	... etážové.	... ústřední.	... dálkové.
SPS	465	U kterého druhu vytápění lze nejhůře regulovat teplotu z hlediska její rovnoměrnosti v objektu?	D	Lokální vytápění	Ústřední vytápění	Skupinové vytápění	Dálkové vytápění
SPS	466	Podle čeho se dimenzuje otopná soustava resp. výkon kotle?	A	Podle tepelných ztrát z objektu	Podle počtu místností objektu	Podle objemu vzduchu v objektu	Podle tvaru objektu
SPS	467	Jakou jednotku má veličina "tepelný tok"?	A	Watt	Joule	Kelvin	Newton
SPS	468	Co je to "konvektor"?	A	Otopné těleso	Expanzní nádoba	Teplovodní kotel	Rozvodné potrubí
SPS	469	Teplovodní otopná soustava je vybavena otevřenou expanzní nádobou. Kde se tato otevřená expanzní nádoba nachází?	B	U teplovodního kotlee	V nejvyšším místě soustavy	U každého otopného tělesa	Nezáleží na její poloze
SPS	470	Pokud v místnosti otevřete okno, pak se jedná o větrání ...	A	... přirozené.	... samočinné.	... nucené.	... lokální.
SPS	471	Co nepatří mezi výhody vysokotlaké klimatizace?	D	Menší rozměry rozvodného potrubí	Snažší (i dodatečná) instalace zařízení do objektu	Nastavení odlišné teploty pro každou místnost	Velmi nízká cena celého zařízení
SPS	472	Co je to tzv. výparné teplo?	A	Teplo, které látka potřebuje ke změně svého skupenství	Teplo, které látka vydá do okolí při vypařování	Teplo, které se z látky samovolně uvolňuje a lze využít k vytápění	Teplo, které se přemění v mechanickou energii kompresoru
SPS	473	Co musí splňovat chladící kapalina, aby byla vhodná pro použití do chladícího okruhu?	A	Musí mít vysokou teplotu varu	Musí mít vysokou hodnotu výparného tepla	Musí mít vysokou hustotu v kapalné formě	Musí mít vysokou cenu
SPS	474	Co se děje ve výparníku chladícího oběhu?	A	Chladivo je do něj přivedeno v kapalné formě a opouští ho v plynné formě	Chladivo je do něj přivedeno v kapalné formě a opouští ho taktéž v kapalné formě	Chladivo je do něj přivedeno v plynné formě a opouští ho taktéž v plynné formě	Chladivo je do něj přivedeno v plynné formě a opouští ho v kapalné formě
SPS	475	Pokud kompresorový chladicí oběh principiálně využíváme k vytápění, pak se jedná o ...	A	... tepelné čerpadlo.	... absorpční chlazení.	... decentralizovanou klimatizaci.	... teplovzdušné vytápění.
SPS	476	Jaký druh otopného tělesa se nachází na obrázku?	A	Článkové	Deskové	Trubkové	Konvektorové
SPS	477	K čemu u teplovodního vytápění slouží celek na obrázku?	D	K zajištění přirozeného proudění vody topným okruhem	K zrychlení doby náběhu po spuštění topného systému	K zajištění topného okruhu proti zamrznutí v případě odstávky	K zachycování změny objemu vody při změně její teploty
SPS	478	O jaký druh vytápění se jedná, pokud se pro vytápění použije zdroj tepla na obrázku?	C	Dálkové	Ústřední	Lokální	Etážové
SPS	479	Na obrázku je schematicky zobrazen chladící okruh běžné ledničky s kompresorovým chlazením. Jak se nazývá část okruhu označena písmenem "A"?	C	Varník	Absorbér	Kondenzátor	Výparník
SPS	480	Z jednotky tepelného čerpadla na obrázku vlevo vedou trubky pouze do vytápěného objektu, jak je znázorněno na schématu. O jaký druh tepelného čerpadla se jedná?	D	Vzduch - vzduch	Voda - voda	Země - voda	Vzduch - voda
SPS	481	Jakou energii získáváme z jaderného reaktoru?	A	Tepelnou energii	Chemickou energii	Jadernou energii	Potenciální energii
SPS	482	Čím se štěpí nuklid (atom) uranu?	A	Volným neutronem	Přívodem tepla	Gama zářením	Pomocí moderátoru
SPS	483	V jádře atomu se nachází	A	protony a neutrony.	protony a elektrony.	pouze neutrony.	pouze protony.
SPS	484	Co NEVZNIKNE štěpením nuklidu (atomu) uranu?	A	Vodní pára	Štěpné trosky (odštěpky)	Volné neutrony	Elektromagnetické záření
SPS	485	Co má za úkol v jaderném reaktoru tzv. moderátor?	A	Zpomalovat neutrony	Pohlcovat neutrony	Zrychlovat neutrony	Odrážet neutrony
SPS	486	U kterého z těchto jaderných reaktorů NEHROZÍ nebezpečí neřízené reakce, štěpení a výbuchu?	A	U fúzního reaktoru	U tlakovodního reaktoru	U varného reaktoru	U množivého reaktoru
SPS	487	Který druh jaderného reaktoru je používán pro české jaderné elektrárny (Dukovany a Temelín)?	A	Tlakovodní reaktor	Fúzní reaktor	Varný reaktor	Množivý reaktor
SPS	488	Jak se nazývá jaderný reaktor, který jako palivo používá plutonium?	A	Množivý reaktor	Tlakovodní reaktor	Fúzní reaktor	Varný reaktor
SPS	489	Který z těchto chemických vzorců NEOZNAČUJE látku používanou jako chladivo v jaderných reaktorech?	D	H2O	D2O	CO2	DO2
SPS	490	K čemu slouží v jaderném reaktoru tzv. reflektor?	A	K odrážení neutronů	K pohlcování neutronů	Ke zpomalování neutronů	Ke zrychlování neutronů
SPS	491	V jakém skupenství se dopravuje palivo do jaderného reaktoru?	A	V pevném skupenství	V plynném skupenství	V kapalném skupenství	V plazmatickém skupenství
SPS	492	Která z těchto druhů elektráren se NEŘADÍ mezi tepelné?	A	Solární elektrárna	Jaderná elektrárna	Uhelná elektrárna	Paroplynová elektrárna
SPS	493	Která z těchto druhů elektráren se NEŘADÍ mezi ty, které používají pro výrobu elektrické energie obnovitelný zdroj energie?	A	Paroplynová elektrárna	Solární elektrárna	Větrné elektrárna	Vodní elektrárna
SPS	494	Jak dlouho po vyjmutí z jaderného reaktoru se skladuje (chladí a stíní) použité palivo ve vodě?	A	Cca 10 let	Cca 10 dní	Cca 10 týdnů	Cca 10 měsíců
SPS	495	Co NEPATŘÍ mezi nevýhody solárních elektráren?	A	Náročnost na údržbu	Vysoká pořizovací cena	Závislost na okolních podmínkách	Nízká účinnost
SPS	496	Jakou zkratkou lze označit jaderný reaktor, jehož schéma je na obrázku?	A	PWR	BWR	PHWR	GCR
SPS	497	Jak by se dal nejlépe nazvat jaderný reaktor, jehož schéma je na obrázku?	C	Tlakovodní	Těžkovodní	Varný	Lehkovodní
SPS	498	K čemu slouží v jaderné elektrárně tento celek?	A	Ke skladování použitého paliva	K termonukleárnímu štěpení paliva	K přípravě čerstvého paliva	K zastavení štěpné reakce
SPS	499	Na obrázku je výřez leteckého pohledu na jadernou elektrárnu Dukovany. K čemu dochází ve čtyřech šedých velkých objektech na obrázku?	A	K chlazení použité chladící vody z kondenzátoru	K odvodu vzniklé páry z jaderném reaktoru	K zvýšení tahu spalin z plynové turbíny	K vypouštění nevyužité vodní páry z parogenerátoru
SPS	500	Na obrázku je schematicky zobrazeno štěpení jádra atomu uranu. Jak se nazývá prvek na schématu (nakreslený modrou barvou a označený červenou šipkou)?	B	Moderátor	Absorbátor	Odštěpek	Kontejnment
